"tweet_id","username","name","first_name","last_name","full_text","view_count","bookmark_count","favorite_count","reply_count","retweet_count","quote_count","bookmarked","favorited","retweeted","user_mentions","url_mentions","is_quote_status","lang","location","bio","website","websites","followers_count","following_count","media_count","statuses_count","favourites_count","listed_count","fast_followers_count","normal_followers_count","followed_by","following","can_dm","can_media_tag","profile_banner_url","profile_url","avatar_url","verified","is_blue_verified","user_created_at","created_at"
"1780494698043322430","NPSaudnc","NP Saud","NP","Saud","मर्यादापुरुष पुरुषोत्तम श्रीरामको जन्मोत्सब रामनवमीको शुभ अवसरमा स्वदेश तथा विदेशमा रहनु भएका सम्पूर्ण दिदीबहिनी तथा दाजुभाईको  सुख, शान्ति, समृद्धि र उत्तरोत्तर प्रगतिको हार्दिक मंगलमय शुभकामना व्यक्त गर्दछु। https://t.co/4EstQ2hdLG","1060",0,47,3,4,2,false,false,false,"","",false,"ne","Kathmandu","Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d",3246,53,76,215,131,4,0,3246,,,false,true,"https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781","https://www.twitter.com/NPSaudnc","https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg",false,true,"6/28/2019, 10:17:58 AM","4/17/2024, 12:58:10 PM"
"1779482367700389943","NPSaudnc","NP Saud","NP","Saud","https://t.co/wytilOxdyK","669",0,28,0,5,0,false,false,false,"","",false,"zxx","Kathmandu","Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d",3246,53,76,215,131,4,0,3246,,,false,true,"https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781","https://www.twitter.com/NPSaudnc","https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg",false,true,"6/28/2019, 10:17:58 AM","4/14/2024, 5:55:32 PM"
"1778832200840229314","NPSaudnc","NP Saud","NP","Saud","RT @SherBDeuba: नेपाली कांग्रेसका निष्ठावान नेता खेमराज पौडेलजीको निधनको खबरले दुःखि भएको छु। दिवङ्गत पौडेलप्रति भावपूर्ण श्रद्धाञ्जली अर्प…",0,0,0,0,6,0,false,false,false,"SherBDeuba","",false,"ne","Kathmandu","Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d",3246,53,76,215,131,4,0,3246,,,false,true,"https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781","https://www.twitter.com/NPSaudnc","https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg",false,true,"6/28/2019, 10:17:58 AM","4/12/2024, 10:52:00 PM"
"1778807069250052289","NPSaudnc","NP Saud","NP","Saud","On the happy occasion of the New Year 2081, I extend best wishes and hearty greetings to all Nepali brothers and sisters living in the country and all over the world. May the new year bring us happiness, peace and prosperity!","795",0,21,2,2,0,false,false,false,"","",false,"en","Kathmandu","Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d",3246,53,76,215,131,4,0,3246,,,false,true,"https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781","https://www.twitter.com/NPSaudnc","https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg",false,true,"6/28/2019, 10:17:58 AM","4/12/2024, 9:12:08 PM"
"1778776469717876988","NPSaudnc","NP Saud","NP","Saud","https://t.co/p2B67qZYgY","925",0,35,3,4,0,false,false,false,"","",false,"zxx","Kathmandu","Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d",3246,53,76,215,131,4,0,3246,,,false,true,"https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781","https://www.twitter.com/NPSaudnc","https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg",false,true,"6/28/2019, 10:17:58 AM","4/12/2024, 7:10:33 PM"
"1778284677885026319","NPSaudnc","NP Saud","NP","Saud","इस्लाम धर्मावलम्बीहरुको महानपर्व इद (इद–उल–फित्र) को अवसरमा स्वदेश तथा विदेशमा रहनुभएका सम्पूर्ण नेपाली दिदीबहिनी तथा दाजुभाइहरुमा सुख, शान्ति र समृद्धिको शुभकामना व्यक्त गर्दछु ।","1194",0,32,1,4,1,false,false,false,"","",false,"ne","Kathmandu","Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d",3246,53,76,215,131,4,0,3246,,,false,true,"https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781","https://www.twitter.com/NPSaudnc","https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg",false,true,"6/28/2019, 10:17:58 AM","4/11/2024, 10:36:20 AM"
"1767520888793227423","NPSaudnc","NP Saud","NP","Saud","RT @Vijaykarna: Thank you Minister Saud @NPSaudnc for agreeing to speak as chief guest at our discussion on Nepal's foreign policy.",0,0,0,0,2,0,false,false,false,"Vijaykarna; NPSaudnc","",true,"en","Kathmandu","Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d",3246,53,76,215,131,4,0,3246,,,false,true,"https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781","https://www.twitter.com/NPSaudnc","https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg",false,true,"6/28/2019, 10:17:58 AM","3/12/2024, 5:44:53 PM"
"1767011719253995535","NPSaudnc","NP Saud","NP","Saud","ल्होसार नया बर्षको अबसरमा सबै दिदीबहिनी दाजुभाईहरुमा सुस्वास्थ्य, सफलता र समुन्नतिको मंगलमय शुभकामना ब्यक्त गर्दछु ।","942",0,15,0,3,0,false,false,false,"","",false,"ne","Kathmandu","Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d",3246,53,76,215,131,4,0,3246,,,false,true,"https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781","https://www.twitter.com/NPSaudnc","https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg",false,true,"6/28/2019, 10:17:58 AM","3/11/2024, 8:01:38 AM"
"1765945643653316646","NPSaudnc","NP Saud","NP","Saud","As we mark the important occasion of International Women's Day, we celebrate the incredible achievements, resilience, and strength of women worldwide. Under the framework of a democratic and inclusive Constitution, Nepal has made significant strides in creating a society based on…","1965",0,33,4,4,0,false,false,false,"","",false,"en","Kathmandu","Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d",3246,53,76,215,131,4,0,3246,,,false,true,"https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781","https://www.twitter.com/NPSaudnc","https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg",false,true,"6/28/2019, 10:17:58 AM","3/8/2024, 9:25:25 AM"
"1764896686340481495","NPSaudnc","NP Saud","NP","Saud","Nearly one year in the government as the country's Foreign Minister remained a satisfying experience. In accomplishing this important responsibility, I received support and cooperation from political leadership, civil servants, diplomatic community, media fraternity and all…","9334",1,104,20,11,1,false,false,false,"","",false,"en","Kathmandu","Former Minister of Foreign Affairs, Govt. of Nepal | MP | Central Executive Committee Member, Nepali Congress |","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d","https://www.facebook.com/profile.php?id=100087520010131&mibextid=LQQJ4d",3246,53,76,215,131,4,0,3246,,,false,true,"https://pbs.twimg.com/profile_banners/1144463675731746822/1684086781","https://www.twitter.com/NPSaudnc","https://pbs.twimg.com/profile_images/1657805662871781377/EAv7jVzb_normal.jpg",false,true,"6/28/2019, 10:17:58 AM","3/5/2024, 11:57:14 AM"
